price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,log_price,zipcode_freq,city_freq
300000.0,4.0,3.0,2200,10800,1.0,0,0,3,2200,0,1960,2012,12.611541086966117,95,293
480000.0,3.0,2.25,1680,9090,1.0,0,0,4,1130,550,1959,0,13.081543466215235,50,286
300000.0,3.0,1.0,930,5160,1.5,0,0,5,930,0,1919,1934,12.611541086966117,66,1573
360000.0,3.0,1.5,1800,22000,2.0,0,0,3,1800,0,1931,0,12.793862088206213,67,29
527000.0,6.0,3.5,3000,8401,1.0,0,0,3,1500,1500,1979,2014,13.174957725054906,89,1573
875000.0,3.0,1.5,1820,12686,1.0,0,0,4,1820,0,1952,0,13.68198030819624,74,286
266000.0,4.0,2.25,1995,7102,2.0,0,0,4,1995,0,1981,0,12.491255347155263,95,148
866000.0,4.0,3.25,3990,9786,2.0,0,0,3,3990,0,2004,2003,13.671641342278315,98,235
335950.0,2.0,1.5,800,5192,1.0,0,0,5,800,0,1951,0,12.724720594977294,54,1573
215000.0,3.0,1.0,960,9563,1.0,0,0,5,960,0,1967,0,12.278397958261774,95,148
481000.0,4.0,2.5,2286,8269,2.0,0,0,3,2286,0,2002,0,13.083624628087817,83,293
320000.0,3.0,1.75,2220,11646,1.0,0,0,3,1270,950,1950,2005,12.676079399771028,67,66
295000.0,3.0,1.75,1940,7500,1.5,0,0,4,1940,0,1918,1985,12.59473402514672,28,28
295000.0,3.0,1.5,1640,7222,2.0,0,0,4,1640,0,1908,0,12.59473402514672,46,1573
320000.0,3.0,1.0,1120,10576,1.0,0,0,4,1120,0,1969,0,12.676079399771028,52,115
780000.0,4.0,2.0,2600,4800,1.0,0,2,3,1400,1200,1953,0,13.567050480716237,49,1573
437500.0,3.0,2.0,1490,4800,2.0,0,0,5,1490,0,1948,1985,12.98883427049148,132,1573
443000.0,5.0,1.75,1650,3000,1.5,0,0,3,1650,0,1902,0,13.001327306361068,80,1573
575000.0,4.0,2.5,2400,6137,2.0,0,0,3,2400,0,1990,2009,13.26212705890841,98,175
245000.0,2.0,1.0,1500,6685,1.0,0,0,3,1190,310,1926,2003,12.409017571151187,93,1573
450000.0,3.0,2.5,1990,12793,2.0,0,0,3,1990,0,1993,0,13.017005083966255,67,66
536000.0,2.0,1.5,1130,746,2.0,0,0,3,1030,100,2009,0,13.19189130572284,58,1573
685000.0,3.0,3.25,2030,11070,2.0,0,0,4,2030,0,1980,0,13.437175577097312,135,235
373000.0,4.0,1.75,1590,7920,2.0,0,0,4,1590,0,1960,2001,12.829336379587506,93,123
450000.0,3.0,1.75,1480,8394,1.0,0,0,4,1480,0,1971,0,13.017005083966255,135,235
645000.0,4.0,2.5,2690,18653,2.0,0,0,3,2690,0,1985,0,13.377007146164305,98,175
1275000.0,3.0,2.5,3870,46609,2.0,0,3,3,3870,0,1997,0,14.058457520888082,50,286
230000.0,3.0,1.0,1390,6000,1.0,0,0,3,1390,0,1954,2005,12.345838935721968,83,293
593000.0,3.0,2.75,1830,1850,2.0,0,0,3,1690,140,2011,0,13.292951364319082,95,187
558000.0,2.0,2.0,1580,5750,1.0,0,0,5,790,790,1910,0,13.232116033476537,65,1573
538250.0,3.0,2.25,2590,15229,2.0,0,3,3,2590,0,1984,0,13.19608027309762,56,58
475000.0,5.0,2.5,2510,8050,1.0,0,0,4,1490,1020,1977,0,13.07107218827772,99,187
209950.0,3.0,1.5,1180,7300,1.0,0,0,4,1180,0,1968,0,12.254629449139816,36,176
410000.0,3.0,2.25,1450,19206,2.0,0,0,3,1450,0,1989,0,12.923914877701906,98,175
1636000.0,3.0,2.5,3110,6765,2.0,0,1,4,2550,560,1946,1989,14.307765407391589,130,1573
670000.0,5.0,2.5,2860,68519,2.0,0,0,5,2860,0,1958,0,13.415034483903348,71,71
821000.0,3.0,2.75,2760,8476,1.0,0,0,4,1690,1070,1967,0,13.61827960646062,86,86
665000.0,5.0,2.0,2800,17788,1.0,0,0,4,1400,1400,1963,0,13.407543823396258,89,187
339000.0,3.0,2.5,1450,3748,2.0,0,0,3,1450,0,2004,2003,12.733758336210744,71,71
631500.0,4.0,2.0,2530,5650,1.5,0,0,4,1910,620,1910,0,13.355854804302703,65,1573
570000.0,3.0,2.0,1640,2808,1.0,0,3,4,820,820,1924,0,13.25339339419516,80,1573
437000.0,3.0,1.75,2220,17568,1.0,0,0,4,2220,0,1967,0,12.987690762404627,63,115
542500.0,3.0,2.5,2040,10086,2.0,0,0,3,2040,0,1987,2000,13.203945207713025,135,235
229500.0,3.0,1.0,1230,6000,1.0,0,0,4,1230,0,1967,0,12.34366266577172,36,176
170500.0,2.0,1.0,1060,7700,1.0,0,0,3,820,240,1981,2013,12.046496440791149,28,293
391500.0,3.0,2.5,1920,9625,2.0,0,0,3,1920,0,1993,0,12.87774334868815,50,50
296475.0,3.0,2.5,1520,4170,2.0,0,0,3,1520,0,2004,2003,12.599721549792989,96,96
1450000.0,4.0,3.25,3770,4103,2.0,0,0,5,2710,1060,1925,0,14.187074804051692,30,1573
888550.0,3.0,2.5,3540,38322,2.0,0,0,3,3540,0,1989,0,13.697347325042069,98,235
1360000.0,4.0,3.0,5430,108900,2.0,0,0,4,5430,0,1987,0,14.122995993006082,98,235
328000.0,3.0,2.0,2250,7904,1.5,0,0,3,2250,0,1998,2006,12.700771936142122,67,176
300000.0,4.0,2.5,2090,5195,2.0,0,0,3,2090,0,2007,0,12.611541086966117,66,185
500000.0,3.0,2.5,1720,3012,2.0,0,0,3,1720,0,2011,0,13.122365377402328,93,1573
494815.0,3.0,2.5,1910,2091,2.0,0,0,3,1910,0,2014,0,13.111941255275156,88,187
378000.0,3.0,2.5,1601,2491,3.0,0,0,3,1536,65,2007,0,12.84265212010087,89,1573
505000.0,2.0,2.25,1060,1209,2.0,0,0,3,940,120,2006,0,13.132315688453556,23,1573
680000.0,4.0,2.75,2330,3920,2.0,0,0,3,2330,0,2005,0,13.429849547739444,88,187
351999.0,3.0,2.5,2370,4200,2.0,0,0,3,2370,0,2014,0,12.771386454580234,96,96
510000.0,3.0,2.5,1420,1237,3.0,0,0,3,1420,0,2014,0,13.1421679654829,58,1573
1300000.0,4.0,2.25,2360,4000,2.0,0,0,3,2360,0,2013,1923,14.077875591662238,69,1573
374000.0,2.0,1.5,1260,1575,2.0,0,0,3,1260,0,2001,0,12.832013750189883,80,1573
509900.0,3.0,2.5,3030,9053,2.0,0,0,3,3030,0,2009,0,13.14197186821018,106,293
230000.0,3.0,1.75,1140,1201,2.0,0,0,3,1140,0,2014,0,12.345838935721968,46,1573
527700.0,5.0,2.5,2820,9375,1.0,0,0,4,1550,1270,1968,0,13.17628511440807,110,286
438000.0,2.0,2.0,1270,1372,3.0,0,0,3,1270,0,2000,0,12.989976472461,130,1573
900000.0,3.0,2.5,3180,12600,2.0,0,0,4,3180,0,1978,2000,13.71015115341694,98,175
1131000.0,3.0,2.25,2790,13791,1.0,0,3,3,2790,0,2006,0,13.938613639271164,59,18
439000.0,4.0,2.25,2570,9503,2.0,0,0,3,2570,0,1980,0,12.992256969959042,32,33
315000.0,2.0,1.0,1080,2674,1.0,0,0,4,720,360,1919,1985,12.660331092405906,46,1573
765000.0,4.0,4.0,3010,7221,2.0,0,0,3,3010,0,2004,2003,13.54763241999736,83,175
332000.0,3.0,2.25,2120,14915,1.0,0,0,3,1720,400,1979,2014,12.712893259942282,67,176
600000.0,3.0,2.25,1900,46609,1.5,0,0,4,1440,460,1969,0,13.304686600863562,63,115
378500.0,3.0,2.5,2860,43821,2.0,0,0,4,2860,0,1990,0,12.843973993864076,83,176
190000.0,3.0,1.0,910,10575,1.0,0,0,4,910,0,1968,0,12.154784614286667,48,148
645000.0,4.0,2.5,2850,37522,2.0,0,0,3,2850,0,1987,2000,13.377007146164305,83,175
780000.0,2.0,2.5,2560,2500,2.0,0,0,5,1690,870,1901,0,13.567050480716237,69,1573
370000.0,3.0,1.75,1570,16817,2.0,0,0,3,1570,0,1982,0,12.821260987319455,50,50
875000.0,4.0,3.5,3110,108464,2.0,0,2,4,3110,0,1979,0,13.68198030819624,83,175
1049000.0,4.0,3.75,4740,126759,2.0,0,0,4,4740,0,1991,0,13.863348840666829,95,187
479000.0,3.0,1.0,1340,13750,1.0,0,0,4,1340,0,1955,2009,13.079457964073546,110,286
245000.0,4.0,2.25,2600,6390,1.0,0,0,3,1390,1210,1978,0,12.409017571151187,95,148
542000.0,3.0,1.75,1070,8030,1.0,0,0,3,1070,0,1966,2014,13.20302312543853,135,235
557500.0,3.0,2.25,1820,9670,2.0,0,0,3,1820,0,1984,0,13.231219576036777,135,235
480000.0,2.0,1.0,1060,3040,1.0,0,0,3,860,200,1924,2011,13.081543466215235,148,1573
330000.0,3.0,2.25,2220,4060,1.0,0,0,3,1330,890,1993,0,12.706850963741102,79,1573
160000.0,3.0,1.0,1350,8700,1.5,0,0,3,1350,0,1942,1999,11.982935344196433,23,29
695500.0,5.0,2.75,2510,9180,1.0,0,1,4,1600,910,1975,0,13.452387728159122,135,235
235500.0,5.0,2.5,2340,13713,1.0,0,0,2,1670,670,1967,0,12.369470438714096,48,148
326500.0,3.0,1.0,1060,7920,1.0,0,0,4,1060,0,1968,0,12.696188290481068,66,1573
300000.0,4.0,2.5,2200,8065,2.0,0,0,3,2200,0,1998,2006,12.611541086966117,66,185
267000.0,3.0,1.0,1400,8100,1.5,0,0,3,1400,0,1944,0,12.495007682693725,89,1573
292600.0,3.0,1.5,1520,7123,1.0,0,0,4,1520,0,1959,0,12.586565185197315,83,293
362000.0,5.0,3.0,1810,3000,2.0,0,0,3,1810,0,1998,2006,12.799402253235032,79,1573
1087500.0,2.0,2.0,2360,11340,1.5,0,0,3,2360,0,1997,0,13.899392961484784,86,86
357562.0,2.0,1.75,1210,1032,2.0,0,0,3,1210,0,2014,0,12.787066849366838,88,187
789900.0,3.0,2.5,3420,25150,1.0,0,0,4,1750,1670,1987,0,13.579662900134744,110,286
513000.0,3.0,2.5,1810,4592,2.0,0,0,3,1810,0,1992,0,13.148033073468746,88,187
336000.0,3.0,2.25,2760,10160,1.0,0,0,3,2760,0,1969,2010,12.724869415131389,95,293
560000.0,4.0,2.25,1950,9800,1.0,0,0,3,1330,620,1968,1997,13.235693848424024,89,187
1150000.0,3.0,2.5,3830,48743,2.0,0,0,3,3830,0,1991,0,13.955273369904273,110,286
410000.0,4.0,2.25,2060,7283,1.0,0,0,3,1220,840,1963,2013,12.923914877701906,88,123
371500.0,3.0,1.0,1650,6400,1.0,0,0,4,980,670,1954,1979,12.82530683492637,66,1573
368000.0,4.0,1.75,2100,11942,1.0,0,0,3,1030,1070,1964,2000,12.81584093453868,66,1573
650000.0,4.0,3.0,3720,57499,1.0,0,0,3,1880,1840,2003,0,13.384729180332174,22,22
308950.0,4.0,2.5,1920,8562,2.0,0,2,4,1920,0,1994,0,12.640937967253592,28,28
440000.0,3.0,2.0,1860,217800,2.0,0,2,3,1860,0,1998,2006,12.994532278619134,106,293
630000.0,2.0,2.5,2290,3507,2.0,0,0,3,2290,0,2005,0,13.353476685668044,88,187
228950.0,3.0,1.75,1200,9085,1.0,0,0,4,1200,0,1968,0,12.34126328584159,95,148
782000.0,4.0,3.5,5270,53428,2.0,0,0,3,3440,1830,2004,2003,13.569611298299009,95,293
245000.0,3.0,2.5,1600,2788,2.0,0,0,4,1600,0,1992,0,12.409017571151187,66,185
410000.0,4.0,2.5,2560,4020,2.0,0,0,3,2560,0,2006,0,12.923914877701906,96,96
427550.0,2.0,1.0,880,4000,1.0,0,0,3,880,0,1940,1996,12.965828858489097,132,1573
235000.0,2.0,1.0,1020,7920,1.0,0,0,3,1020,0,1939,1969,12.367345048436391,46,1573
210000.0,3.0,2.0,960,9380,1.0,0,0,3,960,0,1949,1998,12.25486757159303,54,1573
485000.0,4.0,2.25,1900,7200,1.0,0,0,3,1370,530,1977,2004,13.091906231773164,54,1573
410000.0,3.0,2.0,1320,6000,1.5,0,0,4,1320,0,1920,0,12.923914877701906,80,1573
435000.0,4.0,2.75,2230,9640,1.0,0,0,3,1320,910,1998,2006,12.983103608918752,89,1573
300000.0,3.0,1.0,1150,7314,1.0,0,0,3,1150,0,1960,2012,12.611541086966117,50,286
455000.0,4.0,3.5,3440,6000,2.0,0,0,4,3440,0,2002,0,13.02805489573287,56,18
210000.0,3.0,1.0,1070,8179,1.0,0,0,3,1070,0,1949,1998,12.25486757159303,54,1573
1050000.0,4.0,2.75,2250,3433,1.5,0,0,3,1500,750,1927,2013,13.864301674514206,69,1573
458400.0,4.0,2.5,1910,10300,1.0,0,0,3,1910,0,1921,1968,13.03549962588116,53,123
390000.0,3.0,1.75,1180,16552,1.0,0,0,4,1180,0,1967,0,12.873904582205109,63,115
148226.0,3.0,1.0,1400,7360,1.0,0,0,4,1400,0,1968,0,11.906500161485043,83,176
711600.0,4.0,3.0,3580,9316,2.5,0,0,3,2370,1210,1991,0,13.475272640056698,39,286
819000.0,3.0,2.75,3176,13391,2.0,0,3,4,2726,450,1985,0,13.615840583835682,48,148
613000.0,2.0,2.0,1170,1890,1.5,0,1,4,1170,0,1927,0,13.326121846238388,49,1573
592350.0,2.0,2.0,1570,4665,1.0,0,0,3,1570,0,2006,0,13.291854643572584,98,235
232000.0,3.0,1.5,1460,15000,1.0,0,0,3,1460,0,1966,1963,12.354496960983983,67,176
250000.0,3.0,1.75,1140,10400,1.0,0,0,4,1140,0,1983,0,12.429220196836384,2,2
115000.0,1.0,2.0,1150,9812,1.0,0,0,4,1150,0,1962,0,11.652696102959752,67,176
1115000.0,4.0,2.5,3180,31931,1.0,0,0,4,2390,790,1978,2000,13.92436585973694,39,286
585000.0,4.0,2.5,2630,6185,2.0,0,0,3,2630,0,1999,0,13.279368835614244,83,293
580000.0,3.0,2.25,1940,5980,1.0,0,0,3,1520,420,1987,2000,13.270785106659046,95,187
165000.0,1.0,1.0,850,8050,1.0,0,0,2,850,0,1906,0,12.013706813470414,79,1573
430000.0,3.0,2.0,1550,6039,1.0,0,0,5,830,720,1942,0,12.971542813248435,78,1573
383000.0,3.0,2.25,2090,15000,1.0,0,0,3,2090,0,1961,2004,12.855792879125431,50,50
1195000.0,4.0,3.5,3960,6654,2.0,0,0,3,2850,1110,2006,0,13.99365758016748,68,1573
201500.0,3.0,1.0,1320,5000,1.5,0,0,3,1320,0,1912,1994,12.213549623135716,65,1573
690000.0,4.0,2.5,3220,35400,2.0,0,0,3,3220,0,1991,0,13.444448325847754,63,115
325000.0,2.0,1.0,800,7260,1.0,0,0,3,800,0,1953,0,12.691583538230216,78,1573
375000.0,3.0,1.75,1660,9673,1.0,0,0,3,1130,530,1976,0,12.83468397161566,63,115
600000.0,4.0,2.5,2250,11370,2.0,0,0,3,2250,0,1991,0,13.304686600863562,99,187
340000.0,3.0,2.25,2120,13090,1.0,0,0,3,2120,0,1997,0,12.73670383776449,36,176
890000.0,4.0,2.75,2310,4020,3.0,0,0,5,2310,0,1979,0,13.698977865303196,66,1573
415000.0,4.0,1.75,1920,7700,2.0,0,0,4,1920,0,1970,0,12.936036208848488,83,33
255000.0,3.0,1.75,1550,9720,1.0,0,0,3,1050,500,1976,0,12.449022745701502,9,9
530000.0,2.0,2.5,1785,779,2.0,0,0,3,1595,190,1975,0,13.180634172318978,74,286
468000.0,3.0,1.5,1830,9848,1.0,0,0,5,1830,0,1962,0,13.056225711649638,83,33
970000.0,5.0,2.75,3500,5040,2.0,0,2,3,2950,550,1927,2007,13.785052381406867,78,1573
599000.0,3.0,2.0,2560,14680,1.0,0,0,3,1330,1230,1987,2000,13.303018546545276,135,235
399500.0,4.0,1.75,1360,4840,1.5,0,0,4,1360,0,1928,0,12.897971547314246,78,1573
2458000.0,4.0,5.25,6500,14986,2.0,0,0,3,5180,1320,2001,0,14.71485897594286,11,11
1205000.0,4.0,3.5,3150,5500,2.0,0,0,3,3150,0,2014,0,14.001990954782066,49,1573
325000.0,2.0,1.0,810,4080,1.0,0,0,4,810,0,1941,1998,12.691583538230216,78,1573
1135250.0,5.0,4.0,7320,217800,2.0,0,0,3,7320,0,1992,0,13.942364329823056,95,293
568000.0,4.0,1.75,2790,17476,1.0,0,2,3,1450,1340,1956,2001,13.24987845826512,59,74
517000.0,2.0,1.5,1920,3408,1.0,0,0,4,960,960,1912,1989,13.155800087724671,66,1573
469950.0,4.0,2.75,2530,14178,2.0,0,0,3,2530,0,1997,0,13.06038371293213,42,42
1675000.0,3.0,2.5,3490,8343,2.0,1,4,4,2150,1340,1939,1991,14.331324320256051,89,1573
2180000.0,6.0,2.75,4710,11000,2.0,0,3,3,3690,1020,1931,0,14.594835893480765,49,1573
623000.0,3.0,1.75,2050,16313,1.0,0,0,2,2050,0,1973,0,13.342303402904738,86,86
720000.0,4.0,2.25,2410,8400,2.0,0,0,5,2410,0,1965,0,13.487007879880162,50,286
205000.0,3.0,1.0,1180,8240,1.0,0,0,4,1180,0,1967,0,12.230770136157428,48,148
148000.0,2.0,1.0,630,4200,1.0,0,0,3,630,0,1930,1997,11.904974309480185,66,1573
950000.0,3.0,2.5,3480,7800,1.0,0,0,4,1750,1730,1941,1998,13.76421831620775,53,1573
405000.0,3.0,1.5,1010,7683,1.5,0,0,5,1010,0,1953,0,12.91164481522143,89,1573
293000.0,3.0,2.25,1910,3481,2.0,0,0,3,1910,0,2009,0,12.587931300962664,66,185
550000.0,3.0,3.5,2490,3582,2.0,0,0,3,1720,770,2005,0,13.21767537538882,95,187
435000.0,4.0,2.5,2150,3143,2.0,0,0,3,2150,0,2010,0,12.983103608918752,106,293
355000.0,4.0,2.75,3000,5470,2.0,0,0,3,3000,0,2005,0,12.779875885354992,96,96
673000.0,3.0,2.75,2830,3496,2.0,0,0,3,2830,0,2012,1912,13.419502094509864,88,187
449990.0,4.0,2.5,2680,5539,2.0,0,0,3,2680,0,2013,1923,13.0169828615465,50,50
249000.0,2.0,1.5,1090,2686,2.0,0,0,3,1090,0,1982,0,12.425212191503038,99,187
380000.0,4.0,2.5,1984,32400,1.0,0,0,3,1564,420,1962,2003,12.847929163278051,56,58
760005.0,4.0,2.75,3090,5859,2.0,0,0,3,3090,0,2010,0,13.541081606968191,98,175
674600.0,4.0,2.5,2610,5140,2.0,0,0,3,2610,0,2006,0,13.421876683968506,148,1573
812000.0,4.0,3.5,3370,3634,2.0,0,0,3,2750,620,2007,0,13.60725685067015,88,187
333490.0,4.0,2.5,2250,3916,2.0,0,0,3,2250,0,2014,0,12.717371157466928,83,176
320000.0,3.0,3.25,1450,1387,2.0,0,0,3,1180,270,2013,1923,12.676079399771028,66,1573
999000.0,4.0,2.5,3130,10849,2.0,0,0,3,3130,0,2013,1923,13.81451105863119,89,187
810000.0,2.0,2.75,2700,8572,1.0,0,0,3,2700,0,2007,0,13.60479076121576,98,235
399950.0,5.0,2.75,1970,5400,1.0,0,0,3,1320,650,1986,0,12.899097318586382,80,1573
550000.0,3.0,2.0,1970,4166,2.0,0,3,5,1270,700,1929,0,13.21767537538882,78,1573
290000.0,3.0,1.5,1950,15954,1.0,0,0,4,1950,0,1959,0,12.577639650232571,48,148
232500.0,3.0,1.5,1940,9887,1.0,0,0,4,1140,800,1969,0,12.356649805075568,48,148
1355000.0,4.0,3.5,3550,11000,1.0,0,2,3,2260,1290,1999,0,14.119312750303044,110,286
565000.0,3.0,2.5,2500,7394,2.0,0,0,3,2500,0,1990,2009,13.244582780038517,63,115
749950.0,4.0,2.75,2910,18700,1.0,0,0,3,2210,700,1957,1995,13.527763150044844,53,123
720500.0,4.0,2.5,3350,35298,2.0,0,0,4,3350,0,1985,0,13.487702082345804,98,235
507000.0,3.0,1.75,2140,40098,1.0,0,0,5,1490,650,1950,0,13.136268254957963,95,293
989000.0,5.0,4.5,4030,13474,2.0,0,0,3,4030,0,2000,0,13.804450621726684,83,175
463000.0,4.0,2.5,1980,6660,2.0,0,0,4,1980,0,1974,0,13.045484492893252,99,187
310000.0,3.0,1.5,1460,9908,1.0,0,0,3,1460,0,1952,2008,12.644330802262578,16,58
284000.0,4.0,1.75,1880,8800,1.0,0,0,3,1130,750,1960,2012,12.556733038263904,67,1573
737500.0,3.0,1.75,2320,10900,2.0,0,0,3,2320,0,1935,1974,13.511022723127397,130,1573
569000.0,3.0,3.25,2220,8227,1.5,0,0,5,1770,450,1929,0,13.251637470576169,46,1573
700000.0,3.0,1.0,1410,7200,2.0,0,0,4,1410,0,1901,0,13.45883704259595,80,1573
660000.0,3.0,1.0,1240,3500,1.0,0,0,4,1240,0,1927,0,13.399996629152977,148,1573
275000.0,4.0,2.0,2030,8426,2.0,0,0,3,2030,0,1944,0,12.524530013005734,67,29
570000.0,6.0,3.75,4000,6015,2.0,0,2,3,3080,920,2004,2003,13.25339339419516,95,293
150000.0,3.0,0.75,490,38500,1.5,0,0,4,490,0,1959,0,11.918397239722838,3,3
356000.0,3.0,2.5,1590,3411,2.0,0,0,3,1590,0,2000,0,12.782688818818986,71,71
610000.0,3.0,2.5,2630,5827,2.0,0,0,3,2630,0,2001,0,13.321215875492411,98,235
498800.0,2.0,1.75,1350,4614,1.0,0,0,3,1350,0,2008,0,13.119962497597555,98,235
226550.0,3.0,1.0,990,4440,1.0,0,0,3,990,0,1943,2002,12.33072536412218,66,1573
692500.0,4.0,2.75,3710,7984,2.0,0,0,3,3710,0,1999,0,13.44806496108591,71,71
250000.0,3.0,1.0,990,8062,1.0,0,0,4,990,0,1960,2001,12.429220196836384,56,58
660000.0,4.0,2.5,2510,4543,2.0,0,0,3,2510,0,2002,0,13.399996629152977,83,175
295000.0,2.0,1.0,800,6500,1.0,0,0,4,800,0,1953,1983,12.59473402514672,93,123
154950.0,4.0,1.0,1600,10183,1.0,0,0,4,1600,0,1966,0,11.95086421688981,36,176
409124.0,5.0,3.25,3320,11340,2.0,0,0,4,2480,840,1999,0,12.921776011803482,100,185
287000.0,5.0,1.5,1730,9230,1.0,0,0,3,1010,720,1962,2003,12.567240979056246,95,293
810000.0,4.0,1.75,2000,3988,1.0,0,4,4,1000,1000,1958,1972,13.60479076121576,65,1573
525000.0,4.0,2.75,2910,6308,1.0,0,0,3,1640,1270,1985,0,13.171155446333852,32,33
525000.0,4.0,1.75,1710,10440,1.0,0,0,4,1710,0,1955,2009,13.171155446333852,110,286
275000.0,3.0,1.0,1200,7800,1.0,0,0,4,1200,0,1954,1979,12.524530013005734,78,1573
583000.0,3.0,2.5,2600,5100,2.0,0,1,3,2600,0,1998,2006,13.275944180597024,83,293
237950.0,2.0,1.75,1460,7926,1.0,0,0,4,1460,0,1987,0,12.379820049103987,100,43
1065000.0,4.0,3.75,4260,9800,2.0,0,0,3,4260,0,2008,0,13.878486296092358,89,187
679000.0,4.0,2.75,2100,4480,1.5,0,0,4,1780,320,1928,0,13.428377879293798,49,1573
1465000.0,6.0,4.5,4230,6420,2.0,0,3,4,2360,1870,1916,0,14.19736648302693,49,1573
410000.0,3.0,1.75,1660,6250,1.0,0,0,3,830,830,1980,0,12.923914877701906,65,1573
306000.0,3.0,1.0,1450,7200,1.0,0,0,3,1010,440,1969,2010,12.631343648903034,99,187
215000.0,4.0,1.5,1860,5040,1.5,0,0,5,1860,0,1920,0,12.278397958261774,28,28
594950.0,4.0,2.5,2720,10006,2.0,0,0,3,2720,0,1989,0,13.2962343281954,98,175
1250000.0,4.0,2.5,2920,5500,1.0,0,3,3,2030,890,1957,2000,14.038654909278163,68,1573
305000.0,3.0,1.5,1800,12196,1.0,0,0,4,1800,0,1966,0,12.628070334272698,95,148
425000.0,2.0,1.0,1320,8830,1.0,0,0,3,1020,300,1939,1969,12.959846800844964,68,1573
215000.0,3.0,1.75,1770,29004,1.0,0,0,3,1770,0,1959,1989,12.278397958261774,95,148
480000.0,5.0,2.75,2550,7725,1.0,0,0,5,1390,1160,1967,0,13.081543466215235,83,33
550000.0,4.0,1.75,2150,9000,1.0,0,0,4,1110,1040,1966,0,13.21767537538882,135,235
750000.0,4.0,2.5,3020,7465,2.0,0,0,3,3020,0,2004,2003,13.527829818844936,83,175
137124.0,3.0,1.0,960,27442,1.0,0,0,4,960,0,1970,0,11.82864819757753,95,293
840000.0,3.0,2.0,2783,11177,2.0,0,0,3,2783,0,1910,1999,13.64115836129498,78,1573
624800.0,3.0,2.0,2250,14274,1.0,0,0,4,1500,750,1964,0,13.345188478018496,86,86
630000.0,3.0,1.75,1710,8767,1.0,0,0,4,1710,0,1986,0,13.353476685668044,89,187
590000.0,3.0,2.5,2650,9380,1.0,0,0,5,1680,970,1975,0,13.28787951079572,88,36
599950.0,3.0,3.25,1830,1804,3.0,0,0,3,1830,0,2014,0,13.304603264196713,132,1573
299880.0,3.0,2.5,1460,3044,2.0,0,0,3,1460,0,2000,0,12.611141008278638,46,1573
400000.0,3.0,2.0,1760,6875,1.0,0,0,4,1760,0,1967,0,12.899222326086994,63,115
560000.0,3.0,2.5,1960,6058,2.0,0,0,3,1960,0,2002,0,13.235693848424024,98,175
229000.0,4.0,2.25,2010,7688,1.0,0,0,3,1170,840,1979,2014,12.34148164933907,95,148
525000.0,4.0,2.5,3670,9958,2.0,0,0,3,3670,0,2005,0,13.171155446333852,95,293
737000.0,2.0,2.25,2290,9772,1.0,0,0,3,2290,0,2007,0,13.510344528022657,98,235
680000.0,3.0,2.0,1780,5720,1.0,0,0,5,980,800,1925,0,13.429849547739444,148,1573
635000.0,4.0,2.5,3080,35430,2.0,0,0,3,3080,0,1997,0,13.361381852676738,98,235
740000.0,4.0,2.5,3360,15091,2.0,0,0,3,3360,0,1997,0,13.51440681653079,135,235
335500.0,3.0,1.0,1370,6780,2.0,0,0,3,1370,0,1930,1997,12.723380216015364,89,1573
270000.0,4.0,2.5,1660,8063,1.0,0,0,4,1660,0,1978,2000,12.506180941677355,56,58
1037000.0,4.0,3.5,4440,10660,2.0,0,0,3,4440,0,2003,0,13.851843451531352,106,33
450000.0,5.0,2.5,2850,209523,1.0,0,0,4,1930,920,1925,1968,13.017005083966255,95,293
379000.0,3.0,2.5,1530,2913,2.0,0,0,4,1530,0,1986,0,12.84529412258351,89,187
468000.0,4.0,2.5,2100,8400,1.0,0,0,4,1240,860,1976,1992,13.056225711649638,63,115
321500.0,1.0,1.0,730,1942,1.0,0,0,3,730,0,2008,0,12.68075593307488,80,1573
443000.0,3.0,2.25,1920,8223,2.0,0,0,4,1920,0,1989,0,13.001327306361068,32,33
340000.0,3.0,1.0,1600,7324,1.0,0,0,4,1600,0,1958,1972,12.73670383776449,83,293
470000.0,4.0,2.25,2380,17199,2.0,0,0,3,1530,850,1979,2014,13.060490101343552,67,66
545000.0,3.0,2.5,2760,17377,2.0,0,0,3,2760,0,2002,0,13.208542908506082,83,293
415000.0,4.0,1.5,1840,11367,1.5,0,0,4,1840,0,1950,1983,12.936036208848488,53,123
599000.0,7.0,2.5,2580,5750,1.0,0,0,4,1880,700,1901,0,13.303018546545276,66,1573
759000.0,4.0,1.75,2100,4750,1.0,0,0,3,1340,760,1975,0,13.539758373899955,148,1573
300000.0,4.0,1.75,1820,5015,1.0,0,0,4,1190,630,1926,1993,12.611541086966117,46,1573
1681000.0,5.0,5.25,4830,18707,2.0,0,1,5,3930,900,1952,1998,14.334900007274571,86,86
359000.0,3.0,1.5,1550,4980,1.0,0,0,3,1080,470,1978,0,12.791080452981856,93,1573
550000.0,4.0,1.0,1440,3600,1.5,0,0,4,1440,0,1924,0,13.21767537538882,65,1573
395000.0,2.0,1.0,930,6380,1.0,0,0,4,930,0,1940,2001,12.886643575525625,130,1573
486000.0,4.0,2.5,3560,12047,2.0,0,0,3,3560,0,1988,2000,13.093965960493682,95,148
187000.0,2.0,1.0,840,11600,1.0,0,0,3,840,0,1952,2008,12.138869243416009,67,74
